Year,Name,Rank,Gender
1990,Will,589,M
1990,Celia,589,F
1990,Harley,590,M
1990,Genesis,590,F
1990,Stephon,591,M
1990,Brittny,591,F
1990,Keaton,592,M
1990,Noemi,592,F
1990,Stewart,593,M
1990,Keshia,593,F
1990,Chadwick,594,M
1990,Dianna,594,F
1990,Robin,595,M
1990,Jayme,595,F
1990,Winston,596,M
1990,Maranda,596,F
1990,Davis,597,M
1990,Dakota,597,F
1990,Joaquin,598,M
1990,Eleanor,598,F
1990,Ignacio,599,M
1990,Savanna,599,F
1990,Aron,600,M
1990,Jessika,600,F
1990,Griffin,601,M
1990,Kaley,601,F
1990,Bo,602,M
1990,Kailey,602,F
1990,Anton,603,M
1990,Adrian,603,F
1990,Mohammad,604,M
1990,Luz,604,F
1990,Liam,605,M
1990,Rhonda,605,F
1990,Issac,606,M
1990,Sophie,606,F
1990,Rusty,607,M
1990,Talia,607,F
1990,Amir,608,M
1990,Jerrica,608,F
1990,Leland,609,M
1990,Hollie,609,F
1990,Baby,610,M
1990,Logan,610,F
1990,Guadalupe,611,M
1990,Britni,611,F
1990,Hakeem,612,M
1990,Shante,612,F
1990,Irvin,613,M
1990,Silvia,613,F
1990,Jasper,614,M
1990,Kenya,614,F
1990,Deonte,615,M
1990,Christin,615,F
1990,German,616,M
1990,Emilie,616,F
1990,Leonel,617,M
1990,Marisela,617,F
1990,Gene,618,M
1990,Octavia,618,F
1990,Colten,619,M
1990,Josie,619,F
1990,Nico,620,M
1990,Kiersten,620,F
1990,Conrad,621,M
1990,Kaci,621,F
1990,Jovan,622,M
1990,Fatima,622,F
1990,Kyler,623,M
1990,Jenifer,623,F
1990,Ryne,624,M
1990,Belinda,624,F
1990,Ezekiel,625,M
1990,Lizette,625,F
1990,Nestor,626,M
1990,Gretchen,626,F
1990,Agustin,627,M
1990,Katlin,627,F
1990,Conner,628,M
1990,Kristian,628,F
1990,Jackie,629,M
1990,Lizbeth,629,F
1990,Loren,630,M
1990,Terra,630,F
1990,Darian,631,M
1990,Angelique,631,F
1990,Lester,632,M
1990,Ashely,632,F
1990,Lyle,633,M
1990,Bryanna,633,F
1990,Jarod,634,M
1990,Janette,634,F
1990,Bradly,635,M
1990,Yadira,635,F
1990,Garrick,636,M
1990,Perla,636,F
1990,Herman,637,M
1990,Racheal,637,F
1990,Clyde,638,M
1990,Bobbie,638,F
1990,Osvaldo,639,M
1990,Danica,639,F
1990,Rigoberto,640,M
1990,Dayna,640,F
1990,Floyd,641,M
1990,Macy,641,F
1990,Ted,642,M
1990,Lacie,642,F
1990,Dusty,643,M
1990,Alysia,643,F
1990,Jeff,644,M
1990,Maura,644,F
1990,Addison,645,M
1990,Sofia,645,F
1990,Vance,646,M
1990,Corina,646,F
1990,Dewayne,647,M
1990,Elisha,647,F
1990,Khiry,648,M
1990,Jesse,648,F
1990,Adolfo,649,M
1990,Laurie,649,F
1990,Nathanial,650,M
1990,Christen,650,F
1990,Sonny,651,M
1990,Kacey,651,F
1990,Donnell,652,M
1990,Stevie,652,F
1990,Jonah,653,M
1990,Alexandrea,653,F
1990,Erin,654,M
1990,Kaitlynn,654,F
1990,Reed,655,M
1990,Jaleesa,655,F
1990,Ashley,656,M
1990,Lorraine,656,F
1990,Rocky,657,M
1990,Clare,657,F
1990,Kellen,658,M
1990,Julianna,658,F
1990,Paris,659,M
1990,Janine,659,F
1990,Dan,660,M
1990,Nikita,660,F
1990,Jameson,661,M
1990,Antonia,661,F
1990,Jamison,662,M
1990,Nathalie,662,F
1990,Rex,663,M
1990,Yessenia,663,F
1990,Cecil,664,M
1990,Alina,664,F
1990,Lionel,665,M
1990,Paola,665,F
1990,Tory,666,M
1990,Kimberley,666,F
1990,Demario,667,M
1990,Viviana,667,F
1990,Antwon,668,M
1990,Janie,668,F
1990,Grayson,669,M
1990,Devan,669,F
1990,Jamaal,670,M
1990,Kasandra,670,F
1990,Nick,671,M
1990,Corey,671,F
1990,Randolph,672,M
1990,Rhiannon,672,F
1990,Arron,673,M
1990,Audra,673,F
1990,Bennett,674,M
1990,Janessa,674,F
1990,Damion,675,M
1990,Cameron,675,F
1990,Chester,676,M
1990,Kortney,676,F
1990,Jairo,677,M
1990,Kaylyn,677,F
1990,Mohammed,678,M
1990,Alecia,678,F
1990,Myron,679,M
1990,Gwendolyn,679,F
1990,Wendell,680,M
1990,Yasmin,680,F
1990,Brooks,681,M
1990,Valeria,681,F
1990,Heriberto,682,M
1990,Arlene,682,F
1990,Shea,683,M
1990,Irma,683,F
1990,Maximilian,684,M
1990,Joann,684,F
1990,Irving,685,M
1990,Abbie,685,F
1990,Spenser,686,M
1990,Roxana,686,F
1990,Bronson,687,M
1990,Ali,687,F
1990,Jim,688,M
1990,Brittaney,688,F
1990,Solomon,689,M
1990,Skye,689,F
1990,Uriel,690,M
1990,Shanae,690,F
1990,Jerrell,691,M
1990,Tiffanie,691,F
1990,Tom,692,M
1990,Kristal,692,F
1990,Aric,693,M
1990,Leann,693,F
1990,Jess,694,M
1990,Nadine,694,F
1990,Octavio,695,M
1990,Alesha,695,F
1990,Barrett,696,M
1990,Chrystal,696,F
1990,Otis,697,M
1990,Eden,697,F
1990,Elmer,698,M
1990,Amie,698,F
1990,Jody,699,M
1990,Domonique,699,F
1990,Josh,700,M
1990,Lauryn,700,F
1990,Male,701,M
1990,Myra,701,F
1990,Moshe,702,M
1990,Latifah,702,F
1990,Royce,703,M
1990,Shelley,703,F
1990,Alton,704,M
1990,Celina,704,F
1990,Austen,705,M
1990,Cori,705,F
1990,Cooper,706,M
1990,Giselle,706,F
1990,Harvey,707,M
1990,Krysta,707,F
1990,Bryon,708,M
1990,Tayler,708,F
1990,Daquan,709,M
1990,Allyssa,709,F
1990,Jefferson,710,M
1990,Kimberlee,710,F
1990,Aubrey,711,M
1990,Mikayla,711,F
1990,Greg,712,M
1990,Tianna,712,F
1990,Sylvester,713,M
1990,Brittnee,713,F
1990,Benny,714,M
1990,Kanisha,714,F
1990,Braxton,715,M
1990,Lyndsay,715,F
1990,Tyron,716,M
1990,Aurora,716,F
1990,Cruz,717,M
1990,Georgia,717,F
1990,Elvis,718,M
1990,Kaylin,718,F
1990,Erich,719,M
1990,Janay,719,F
1990,Estevan,720,M
1990,Beatrice,720,F
1990,Ahmed,721,M
1990,Chantelle,721,F
1990,Randal,722,M
1990,Ashli,722,F
1990,Dominque,723,M
1990,Britny,723,F
1990,Rashawn,724,M
1990,Cassondra,724,F
1990,Tobias,725,M
1990,Rebeca,725,F
1990,Justen,726,M
1990,Reyna,726,F
1990,Scotty,727,M
1990,Shanice,727,F
1990,Houston,728,M
1990,Shanika,728,F
1990,Kelsey,729,M
1990,Jerica,729,F
1990,Deven,730,M
1990,Griselda,730,F
1990,Dashawn,731,M
1990,Athena,731,F
1990,Derik,732,M
1990,Iesha,732,F
1990,Hassan,733,M
1990,Madelyn,733,F
1990,Westley,734,M
1990,Rubi,734,F
1990,Dontae,735,M
1990,Bernadette,735,F
1990,Hugh,736,M
1990,Porsha,736,F
1990,Duncan,737,M
1990,Ingrid,737,F
1990,Ron,738,M
1990,Skyler,738,F
1990,Amos,739,M
1990,Betsy,739,F
1990,Mohamed,740,M
1990,Iliana,740,F
1990,Unknown,741,M
1990,Stefani,741,F
1990,Arsenio,742,M
1990,Chandra,742,F
1990,Cristopher,743,M
1990,Elissa,743,F
1990,Jamil,744,M
1990,Debbie,744,F
1990,Hans,745,M
1990,Trista,745,F
1990,Brandan,746,M
1990,Anabel,746,F
1990,Dandre,747,M
1990,Deja,747,F
1990,Santos,748,M
1990,Kassie,748,F
1990,Cordell,749,M
1990,Latrice,749,F
1990,Ladarius,750,M
1990,Michael,750,F
1990,Robbie,751,M
1990,Kandace,751,F
1990,Trever,752,M
1990,Kandice,752,F
1990,Ulysses,753,M
1990,Kiley,753,F
1990,Vaughn,754,M
1990,Krystina,754,F
1990,Jaquan,755,M
1990,Dina,755,F
1990,Holden,756,M
1990,Pauline,756,F
1990,Mikel,757,M
1990,Martika,757,F
1990,Ellis,758,M
1990,Kiana,758,F
1990,Wilfredo,759,M
1990,Marcella,759,F
1990,Jessy,760,M
1990,Princess,760,F
1990,Morris,761,M
1990,Carley,761,F
1990,Camron,762,M
1990,Chelsi,762,F
1990,Ezra,763,M
1990,Joan,763,F
1990,Bernardo,764,M
1990,Daphne,764,F
1990,Ezequiel,765,M
1990,Selina,765,F
1990,Galen,766,M
1990,Bobbi,766,F
1990,Luther,767,M
1990,Keely,767,F
1990,Colt,768,M
1990,Lora,768,F
1990,Garry,769,M
1990,Tiera,769,F
1990,Gonzalo,770,M
1990,Ivy,770,F
1990,Raheem,771,M
1990,Jean,771,F
1990,Darrel,772,M
1990,Jeannette,772,F
1990,Efren,773,M
1990,Mikaela,773,F
1990,Grady,774,M
1990,Felisha,774,F
1990,Brant,775,M
1990,Breann,775,F
1990,Jonas,776,M
1990,Julissa,776,F
1990,Niko,777,M
1990,Melisa,777,F
1990,Dereck,778,M
1990,Hallie,778,F
1990,Edgardo,779,M
1990,Kelsea,779,F
1990,Jerod,780,M
1990,Selena,780,F
1990,Marty,781,M
1990,Kathrine,781,F
1990,Pete,782,M
1990,Darcy,782,F
1990,Dario,783,M
1990,Adrianne,783,F
1990,Kirby,784,M
1990,Laci,784,F
1990,Martez,785,M
1990,Monika,785,F
1990,Josef,786,M
1990,Olga,786,F
1990,Coleman,787,M
1990,Phylicia,787,F
1990,Cullen,788,M
1990,Kim,788,F
1990,Gino,789,M
1990,Marquita,789,F
1990,Dejuan,790,M
1990,Noel,790,F
1990,Reece,791,M
1990,Jaqueline,791,F
1990,Aldo,792,M
1990,Joelle,792,F
1990,Sherman,793,M
1990,Kori,793,F
1990,Teddy,794,M
1990,Eboni,794,F
1990,Benito,795,M
1990,Jolene,795,F
1990,Brody,796,M
1990,Mai,796,F
1990,Jacques,797,M
1990,Avery,797,F
1990,Ulises,798,M
1990,Latonya,798,F
1990,Asa,799,M
1990,Liana,799,F
1990,Codey,800,M
1990,Maira,800,F
1990,Demarco,801,M
1990,Moriah,801,F
1990,Stevie,802,M
1990,Alex,802,F
1990,Donavan,803,M
1990,Leandra,803,F
1990,Fidel,804,M
1990,Makayla,804,F
1990,Alonso,805,M
1990,Marla,805,F
1990,Alphonso,806,M
1990,Kaylie,806,F
1990,Brandyn,807,M
1990,Kaela,807,F
1990,Gregorio,808,M
1990,Lana,808,F
1990,Jerald,809,M
1990,Tanesha,809,F
1990,Virgil,810,M
1990,Delia,810,F
1990,Isaias,811,M
1990,Micaela,811,F
1990,Jamarcus,812,M
1990,Juana,812,F
1990,Marques,813,M
1990,Leeann,813,F
1990,Shelton,814,M
1990,Elaina,814,F
1990,Willis,815,M
1990,Valencia,815,F
1990,Zechariah,816,M
1990,Alyse,816,F
1990,Cary,817,M
1990,Elsa,817,F
1990,Darrick,818,M
1990,Ayla,818,F
1990,Edmund,819,M
1990,Charmaine,819,F
1990,Keon,820,M
1990,Lynette,820,F
1990,Kolby,821,M
1990,Mariela,821,F
1990,Stacy,822,M
1990,Symone,822,F
1990,Domingo,823,M
1990,Kyle,823,F
1990,Laquan,824,M
1990,Rikki,824,F
1990,Mychal,825,M
1990,Gillian,825,F
1990,Raymundo,826,M
1990,Laquita,826,F
1990,Rodrick,827,M
1990,Riley,827,F
1990,Cedrick,828,M
1990,Sonja,828,F
1990,Cyrus,829,M
1990,Alessandra,829,F
1990,Jade,830,M
1990,Billie,830,F
1990,Junior,831,M
1990,Christiana,831,F
1990,Antony,832,M
1990,Martina,832,F
1990,Claude,833,M
1990,Melina,833,F
1990,Francesco,834,M
1990,Tyesha,834,F
1990,Ira,835,M
1990,Jamila,835,F
1990,Mickey,836,M
1990,Janna,836,F
1990,Alexandro,837,M
1990,Nikole,837,F
1990,Carlo,838,M
1990,Teri,838,F
1990,Dangelo,839,M
1990,Bridgett,839,F
1990,Ervin,840,M
1990,Deidra,840,F
1990,Darien,841,M
1990,Krysten,841,F
1990,Rhett,842,M
1990,Tameka,842,F
1990,Trevon,843,M
1990,Brittnie,843,F
1990,Louie,844,M
1990,Portia,844,F
1990,Walker,845,M
1990,Destinee,845,F
1990,August,846,M
1990,Kaycee,846,F
1990,Madison,847,M
1990,Cecelia,847,F
1990,Rudolph,848,M
1990,Geneva,848,F
1990,Daron,849,M
1990,Ivana,849,F
1990,Earnest,850,M
1990,Kalyn,850,F
1990,Jerad,851,M
1990,Aileen,851,F
1990,Khalil,852,M
1990,Cora,852,F
1990,Travon,853,M
1990,Doris,853,F
1990,Kiefer,854,M
1990,Fabiola,854,F
1990,Lincoln,855,M
1990,Heaven,855,F
1990,Roosevelt,856,M
1990,Shea,856,F
1990,Ken,857,M
1990,Susanna,857,F
1990,Carey,858,M
1990,Cody,858,F
1990,Darion,859,M
1990,Ivette,859,F
1990,Jerel,860,M
1990,Kia,860,F
1990,Quinten,861,M
1990,Baby,861,F
1990,Ari,862,M
1990,Becky,862,F
1990,Deron,863,M
1990,Gianna,863,F
1990,Greggory,864,M
1990,Nia,864,F
1990,Jessica,865,M
1990,Cherie,865,F
1990,Jorden,866,M
1990,Janell,866,F
1990,Kenton,867,M
1990,Lucero,867,F
1990,Laron,868,M
1990,Brook,868,F
1990,Mykel,869,M
1990,Ella,869,F
1990,Rocco,870,M
1990,Andria,870,F
1990,Timmy,871,M
1990,Jodie,871,F
1990,Bennie,872,M
1990,Phoebe,872,F
1990,Malcom,873,M
1990,Alexander,873,F
1990,Marquez,874,M
1990,Jaimee,874,F
1990,Stacey,875,M
1990,Magen,875,F
1990,Dayton,876,M
1990,Mandi,876,F
1990,Ibrahim,877,M
1990,Corrine,877,F
1990,Kevon,878,M
1990,Kati,878,F
1990,Titus,879,M
1990,Kenisha,879,F
1990,Van,880,M
1990,Samatha,880,F
1990,Anderson,881,M
1990,Sarai,881,F
1990,Jarret,882,M
1990,Dara,882,F
1990,Marion,883,M
1990,Shelbi,883,F
1990,Zakary,884,M
1990,Deana,884,F
1990,Cade,885,M
1990,Demetria,885,F
1990,Daren,886,M
1990,Danika,886,F
1990,Kendal,887,M
1990,Marjorie,887,F
1990,Vince,888,M
1990,Shakira,888,F
1990,Aidan,889,M
1990,Karly,889,F
1990,Broderick,890,M
1990,Liza,890,F
1990,Pierce,891,M
1990,Tera,891,F
1990,Tommie,892,M
1990,Isabella,892,F
1990,Chaim,893,M
1990,Lashonda,893,F
1990,Michel,894,M
1990,Chaya,894,F
1990,Payton,895,M
1990,Holli,895,F
1990,Reese,896,M
1990,Lakeshia,896,F
1990,Andreas,897,M
1990,Lissette,897,F
1990,Axel,898,M
1990,Richelle,898,F
1990,Brennen,899,M
1990,Roxanna,899,F
1990,Derrell,900,M
1990,Alysa,900,F
1990,Monte,901,M
1990,Marcia,901,F
1990,Valentin,902,M
1990,Maryann,902,F
1990,Donta,903,M
1990,Dulce,903,F
1990,Nikko,904,M
1990,Gabriel,904,F
1990,Wallace,905,M
1990,Joana,905,F
1990,Emerson,906,M
1990,Katheryn,906,F
1990,Jabari,907,M
1990,Micah,907,F
1990,Jacoby,908,M
1990,Catrina,908,F
1990,Kendell,909,M
1990,Jessenia,909,F
1990,Darwin,910,M
1990,Lourdes,910,F
1990,Giancarlo,911,M
1990,Brooklyn,911,F
1990,Garett,912,M
1990,Dominque,912,F
1990,Isidro,913,M
1990,Nataly,913,F
1990,Gregg,914,M
1990,Cathy,914,F
1990,Jan,915,M
1990,Chastity,915,F
1990,Kegan,916,M
1990,Jessi,916,F
1990,Prince,917,M
1990,Trina,917,F
1990,Rashaad,918,M
1990,Fallon,918,F
1990,Samson,919,M
1990,Magdalena,919,F
1990,Abram,920,M
1990,Shanell,920,F
1990,Cale,921,M
1990,Sherri,921,F
1990,Cassidy,922,M
1990,Sidney,922,F
1990,Cristobal,923,M
1990,Anjelica,923,F
1990,Dave,924,M
1990,Carlie,924,F
1990,Eddy,925,M
1990,Chanelle,925,F
1990,Jered,926,M
1990,Karli,926,F
1990,Remington,927,M
1990,Tracie,927,F
1990,Kai,928,M
1990,Eunice,928,F
1990,Talon,929,M
1990,Imani,929,F
1990,Codie,930,M
1990,Jesica,930,F
1990,Cortney,931,M
1990,Kalie,931,F
1990,Kelby,932,M
1990,Krystin,932,F
1990,Rasheed,933,M
1990,Mari,933,F
1990,Abdul,934,M
1990,Loretta,934,F
1990,Elvin,935,M
1990,Marian,935,F
1990,Laurence,936,M
1990,Alannah,936,F
1990,Antione,937,M
1990,Blake,937,F
1990,Britton,938,M
1990,Bree,938,F
1990,Hernan,939,M
1990,Roberta,939,F
1990,Kalvin,940,M
1990,Aja,940,F
1990,Najee,941,M
1990,Fiona,941,F
1990,Rakeem,942,M
1990,Kallie,942,F
1990,Reggie,943,M
1990,Shari,943,F
1990,Wilbert,944,M
1990,Lisette,944,F
1990,Federico,945,M
1990,Vicky,945,F
1990,Jeffry,946,M
1990,Danyelle,946,F
1990,Peyton,947,M
1990,Geraldine,947,F
1990,Samir,948,M
1990,Helena,948,F
1990,Alden,949,M
1990,Candy,949,F
1990,Alexandre,950,M
1990,Edna,950,F
1990,Channing,951,M
1990,Kanesha,951,F
1990,Chauncey,952,M
1990,Lia,952,F
1990,Julien,953,M
1990,Ava,953,F
1990,Tremaine,954,M
1990,Laken,954,F
1990,Camden,955,M
1990,Lee,955,F
1990,Derrek,956,M
1990,Catalina,956,F
1990,Elisha,957,M
1990,Kacy,957,F
1990,Garrison,958,M
1990,Kristan,958,F
1990,Malachi,959,M
1990,Cari,959,F
1990,Shay,960,M
1990,Haleigh,960,F
1990,Tyrel,961,M
1990,Jeanne,961,F
1990,Cornell,962,M
1990,Jesenia,962,F
1990,Eliseo,963,M
1990,Mariel,963,F
1990,Elton,964,M
1990,Marsha,964,F
1990,Emmett,965,M
1990,Janel,965,F
1990,Marlin,966,M
1990,Dena,966,F
1990,Mikhail,967,M
1990,Lizeth,967,F
1990,Silas,968,M
1990,Luisa,968,F
1990,Davin,969,M
1990,Marlena,969,F
1990,Dionte,970,M
1990,Cory,970,F
1990,Jedidiah,971,M
1990,Deidre,971,F
1990,Justine,972,M
1990,Eryn,972,F
1990,Kraig,973,M
1990,Annmarie,973,F
1990,Marcelo,974,M
1990,Danae,974,F
1990,Martell,975,M
1990,Dora,975,F
1990,Ronny,976,M
1990,Georgina,976,F
1990,Torrey,977,M
1990,Graciela,977,F
1990,Trace,978,M
1990,Shamika,978,F
1990,Deontae,979,M
1990,Tosha,979,F
1990,Donny,980,M
1990,Marianne,980,F
1990,Jarrell,981,M
1990,Wanda,981,F
1990,Jeremey,982,M
1990,Christopher,982,F
1990,Jeromy,983,M
1990,Elyssa,983,F
1990,Keven,984,M
1990,Emilia,984,F
1990,Tavon,985,M
1990,Kimber,985,F
1990,Coby,986,M
1990,Jody,986,F
1990,Edwardo,987,M
1990,Lynsey,987,F
1990,Keenen,988,M
1990,Renae,988,F
1990,Kristoffer,989,M
1990,Shameka,989,F
1990,Lazaro,990,M
1990,Deirdre,990,F
1990,Torey,991,M
1990,Shantell,991,F
1990,Bill,992,M
1990,Cherish,992,F
1990,Bruno,993,M
1990,Linsey,993,F
1990,Genaro,994,M
1990,Hali,994,F
1990,Waylon,995,M
1990,Tarah,995,F
1990,Brittany,996,M
1990,Annemarie,996,F
1990,Eliezer,997,M
1990,Asha,997,F
1990,Jory,998,M
1990,Jada,998,F
1990,Misael,999,M
1990,Leila,999,F
1990,Tate,1000,M
1990,Peggy,1000,F
1992,Michael,1,M
1992,Ashley,1,F
1992,Christopher,2,M
1992,Jessica,2,F
1992,Matthew,3,M
1992,Amanda,3,F
1992,Joshua,4,M
1992,Brittany,4,F
1992,Andrew,5,M
1992,Sarah,5,F
1992,Brandon,6,M
1992,Samantha,6,F
1992,Daniel,7,M
1992,Emily,7,F
1992,Tyler,8,M
1992,Stephanie,8,F
1992,James,9,M
1992,Elizabeth,9,F
1992,David,10,M
1992,Megan,10,F
1992,Joseph,11,M
1992,Jennifer,11,F
1992,Nicholas,12,M
1992,Lauren,12,F
1992,Ryan,13,M
1992,Kayla,13,F
1992,John,14,M
1992,Nicole,14,F
1992,Jacob,15,M
1992,Chelsea,15,F
1992,Zachary,16,M
1992,Rachel,16,F
1992,Robert,17,M
1992,Taylor,17,F
1992,Justin,18,M
1992,Danielle,18,F
1992,Anthony,19,M
1992,Amber,19,F
1992,William,20,M
1992,Rebecca,20,F
1992,Jonathan,21,M
1992,Courtney,21,F
1992,Kyle,22,M
1992,Victoria,22,F
1992,Alexander,23,M
1992,Kelsey,23,F
1992,Cody,24,M
1992,Melissa,24,F
1992,Kevin,25,M
1992,Michelle,25,F
1992,Eric,26,M
1992,Hannah,26,F
1992,Thomas,27,M
1992,Katherine,27,F
1992,Dylan,28,M
1992,Jasmine,28,F
1992,Steven,29,M
1992,Alexandra,29,F
1992,Aaron,30,M
1992,Alyssa,30,F
1992,Brian,31,M
1992,Heather,31,F
1992,Jordan,32,M
1992,Tiffany,32,F
1992,Benjamin,33,M
1992,Christina,33,F
1992,Timothy,34,M
1992,Shelby,34,F
1992,Christian,35,M
1992,Kimberly,35,F
1992,Adam,36,M
1992,Sara,36,F
1992,Jose,37,M
1992,Mary,37,F
1992,Austin,38,M
1992,Laura,38,F
1992,Patrick,39,M
1992,Andrea,39,F
1992,Richard,40,M
1992,Alexis,40,F
1992,Samuel,41,M
1992,Morgan,41,F
1992,Sean,42,M
1992,Kaitlyn,42,F
1992,Charles,43,M
1992,Brianna,43,F
1992,Nathan,44,M
1992,Erica,44,F
1992,Stephen,45,M
1992,Maria,45,F
1992,Jason,46,M
1992,Erin,46,F
1992,Jeremy,47,M
1992,Kelly,47,F
1992,Travis,48,M
1992,Allison,48,F
1992,Mark,49,M
1992,Anna,49,F
1992,Jesse,50,M
1992,Crystal,50,F
1992,Jeffrey,51,M
1992,Amy,51,F
1992,Taylor,52,M
1992,Cassandra,52,F
1992,Cameron,53,M
1992,Kristen,53,F
1992,Alex,54,M
1992,Katie,54,F
1992,Paul,55,M
1992,Vanessa,55,F
1992,Juan,56,M
1992,Haley,56,F
1992,Bryan,57,M
1992,Lindsey,57,F
1992,Dustin,58,M
1992,Olivia,58,F
1992,Kenneth,59,M
1992,Brooke,59,F
1992,Gregory,60,M
1992,Kathryn,60,F
1992,Scott,61,M
1992,Natalie,61,F
1992,Derek,62,M
1992,Caitlin,62,F
1992,Trevor,63,M
1992,Jordan,63,F
1992,Luis,64,M
1992,Paige,64,F
1992,Corey,65,M
1992,Shannon,65,F
1992,Evan,66,M
1992,Katelyn,66,F
1992,Jared,67,M
1992,Jenna,67,F
1992,Ian,68,M
1992,Brittney,68,F
1992,Carlos,69,M
1992,Angela,69,F
1992,Edward,70,M
1992,Julia,70,F
1992,Shawn,71,M
1992,Alicia,71,F
1992,Bradley,72,M
1992,Marissa,72,F
1992,Dillon,73,M
1992,Alexandria,73,F
1992,Caleb,74,M
1992,Mariah,74,F
1992,Devin,75,M
1992,Jamie,75,F
1992,Ethan,76,M
1992,Jacqueline,76,F
1992,Shane,77,M
1992,Monica,77,F
1992,Jesus,78,M
1992,Catherine,78,F
1992,Nathaniel,79,M
1992,Briana,79,F
1992,Connor,80,M
1992,Erika,80,F
1992,Peter,81,M
1992,Lindsay,81,F
1992,Marcus,82,M
1992,Christine,82,F
1992,Cory,83,M
1992,Molly,83,F
1992,Blake,84,M
1992,Gabrielle,84,F
1992,Antonio,85,M
1992,Whitney,85,F
1992,Gabriel,86,M
1992,Abigail,86,F
1992,Victor,87,M
1992,Ariel,87,F
1992,Garrett,88,M
1992,Lisa,88,F
1992,Logan,89,M
1992,Miranda,89,F
1992,Miguel,90,M
1992,Kristin,90,F
1992,Mitchell,91,M
1992,Meghan,91,F
1992,Vincent,92,M
1992,Cynthia,92,F
1992,Luke,93,M
1992,Kristina,93,F
1992,Seth,94,M
1992,Breanna,94,F
1992,George,95,M
1992,Veronica,95,F
1992,Adrian,96,M
1992,Leah,96,F
1992,Brett,97,M
1992,Bianca,97,F
1992,Erik,98,M
1992,Melanie,98,F
1992,Spencer,99,M
1992,Holly,99,F
1992,Joel,100,M
1992,Angelica,100,F
1992,Tanner,101,M
1992,Diana,101,F
1992,Keith,102,M
1992,Margaret,102,F
1992,Dakota,103,M
1992,April,103,F
1992,Raymond,104,M
1992,Emma,104,F
1992,Casey,105,M
1992,Caroline,105,F
1992,Lucas,106,M
1992,Julie,106,F
1992,Phillip,107,M
1992,Madison,107,F
1992,Chad,108,M
1992,Kathleen,108,F
1992,Jorge,109,M
1992,Casey,109,F
1992,Donald,110,M
1992,Brandi,110,F
1992,Wesley,111,M
1992,Patricia,111,F
1992,Ronald,112,M
1992,Sabrina,112,F
1992,Alejandro,113,M
1992,Kaitlin,113,F
1992,Angel,114,M
1992,Bethany,114,F
1992,Ricardo,115,M
1992,Kara,115,F
1992,Chase,116,M
1992,Dominique,116,F
1992,Martin,117,M
1992,Chelsey,117,F
1992,Francisco,118,M
1992,Tara,118,F
1992,Jake,119,M
1992,Brenda,119,F
1992,Derrick,120,M
1992,Natasha,120,F
1992,Dalton,121,M
1992,Desiree,121,F
1992,Johnathan,122,M
1992,Karen,122,F
1992,Devon,123,M
1992,Rachael,123,F
1992,Isaac,124,M
1992,Sydney,124,F
1992,Frank,125,M
1992,Mackenzie,125,F
1992,Douglas,126,M
1992,Kendra,126,F
1992,Colin,127,M
1992,Grace,127,F
1992,Mario,128,M
1992,Krystal,128,F
1992,Alan,129,M
1992,Destiny,129,F
1992,Oscar,130,M
1992,Sierra,130,F
1992,Manuel,131,M
1992,Hillary,131,F
1992,Eduardo,132,M
1992,Katrina,132,F
1992,Julian,133,M
1992,Leslie,133,F
1992,Colton,134,M
1992,Carly,134,F
1992,Hunter,135,M
1992,Hayley,135,F
1992,Jonathon,136,M
1992,Valerie,136,F
1992,Dominic,137,M
1992,Ana,137,F
1992,Philip,138,M
1992,Madeline,138,F
1992,Gary,139,M
1992,Gabriela,139,F
1992,Andre,140,M
1992,Alexa,140,F
1992,Henry,141,M
1992,Adriana,141,F
1992,Curtis,142,M
1992,Savannah,142,F
1992,Cole,143,M
1992,Nancy,143,F
1992,Brendan,144,M
1992,Dana,144,F
1992,Omar,145,M
1992,Rebekah,145,F
1992,Troy,146,M
1992,Felicia,146,F
1992,Xavier,147,M
1992,Alison,147,F
1992,Mason,148,M
1992,Jillian,148,F
1992,Edgar,149,M
1992,Alejandra,149,F
1992,Dennis,150,M
1992,Krista,150,F
1992,Ivan,151,M
1992,Monique,151,F
1992,Javier,152,M
1992,Raven,152,F
1992,Johnny,153,M
1992,Sandra,153,F
1992,Craig,154,M
1992,Ashlee,154,F
1992,Jack,155,M
1992,Deanna,155,F
1992,Hector,156,M
1992,Caitlyn,156,F
1992,Sergio,157,M
1992,Meagan,157,F
1992,Randy,158,M
1992,Claire,158,F
1992,Roberto,159,M
1992,Karina,159,F
1992,Brent,160,M
1992,Hailey,160,F
1992,Jeremiah,161,M
1992,Chloe,161,F
1992,Tevin,162,M
1992,Alisha,162,F
1992,Tony,163,M
1992,Shanice,163,F
1992,Darius,164,M
1992,Gina,164,F
1992,Grant,165,M
1992,Jocelyn,165,F
1992,Allen,166,M
1992,Kirsten,166,F
1992,Clayton,167,M
1992,Joanna,167,F
1992,Levi,168,M
1992,Brandy,168,F
1992,Maxwell,169,M
1992,Cheyenne,169,F
1992,Fernando,170,M
1992,Autumn,170,F
1992,Max,171,M
1992,Jaclyn,171,F
1992,Alec,172,M
1992,Mallory,172,F
1992,Larry,173,M
1992,Lacey,173,F
1992,Mathew,174,M
1992,Kaylee,174,F
1992,Bryce,175,M
1992,Audrey,175,F
1992,Jeffery,176,M
1992,Yesenia,176,F
1992,Edwin,177,M
1992,Mercedes,177,F
1992,Ruben,178,M
